Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
310,2075fdea-7cee-43d3-a89f-9f6ecaebbbab,Fenix Gonzalez,https://play-lh.googleusercontent.com/a/AGNmyxYtrMeC8tDmZ5T0QbOeONZ4KRKiMf5HxN5mmJhw=mo,"me gusta el método de aprendizaje, es interactivo y enfatiza mucho el aprender los lenguajes de manera más relajada o a disposición de nuestro tiempo. acabo de descargarla así que no sé si más adelante sea igual pero por los momentos satisface mi atención y curiosidad",4,0,3.123,2023-04-13 14:01:47,,,3.123,es,POS,gusta el metodo de aprendizaje es interactivo enfatiza mucho el aprender los lenguajes de manera mas relajada disposicion de nuestro tiempo acabo de descargarla asi que se si mas adelante sea igual pero por los momentos satisface mi atencion curiosidad,leaderboard/competition,posicion
324,5ff5536b-e83c-4db0-a1ff-8cd82217da3b,FREDDY RAFAEL ROSALES HERNANDEZ,https://play-lh.googleusercontent.com/a-/ACB-R5T5yU9i8YeOoOVGpLu3wZ0IWAlK95G9VLjCONJZ,"El aprendizaje en esta app es muy dinámico, lúdico y divertido, cumple totalmente con su objetivo, la recomiendo!",5,0,3.123,2023-04-12 15:18:59,,,3.123,es,POS,el aprendizaje en esta app es muy dinamico ludico divertido cumple totalmente con su objetivo la recomiendo,challenges,objetivo
328,fa83a8b5-4cf6-4ec2-b2aa-3ea34dfd8079,ElSeos,https://play-lh.googleusercontent.com/a-/ACB-R5TVK-EgbysQDVaOB74MOg1_xuScFqhBq-aC0BsF,"Es una gran aplicacion para aprender, pagaria si la app se pudiera poner en horizontal, creo que da más espacio a la hora de utilizar los playgrounds. Ya que muchos estudiamos y practicamos desde ahi.",4,0,3.122,2023-04-12 06:44:14,,,3.122,es,POS,es una gran aplicacion para aprender pagaria si la app se pudiera poner en horizontal creo que da mas espacio la hora de utilizar los playgrounds ya que muchos estudiamos practicamos desde ahi,daily streaks,dia
332,a0e6a3cb-b056-4a61-a0eb-edcda9829ea1,isai david castro,https://play-lh.googleusercontent.com/a-/ACB-R5SYOEL9IjtV39KXq9sc-rq6byXR3L1gRn0n5fIeqA,esta app es muy buena y más cuando yo quiero estudiar programación 🙂,5,0,3.123,2023-04-12 01:39:46,,,3.123,es,POS,esta app es muy buena mas cuando yo quiero estudiar programacion,daily streaks,dia
345,08f4f912-9fd5-4ce9-8d6d-ac0789239d0d,Fernanda Ramirez,https://play-lh.googleusercontent.com/a-/ACB-R5Q_3wWyn50w7rVAo_4qBOQrj-FWaV0_8ZU7n3l_,muy buena app la recomiendo otra todos los que estén estudiando sistemas o quieran empezará a programar,5,0,3.122,2023-04-10 06:17:23,,,3.122,es,POS,muy buena app la recomiendo otra todos los que esten estudiando sistemas quieran empezara programar,"daily streaks, points system, virtual economy","dia, sistema, sistema"
352,27e6de49-a57c-4634-84c0-1cb8211d4743,Jose kevin Aguilar morales,https://play-lh.googleusercontent.com/a/AGNmyxZB0_-Qa0pTx44MZJqBSq7f6L61uiuo_ohjPe_h=mo,10/10 recomendable para aprender a crear sitios wed,5,0,3.122,2023-04-09 19:14:17,,,3.122,es,POS,1010 recomendable para aprender crear sitios wed,visual grave,sitio
362,84d191c7-b80a-436f-94ba-677b34d91ccc,Beto Hernández,https://play-lh.googleusercontent.com/a/AGNmyxbXBkmPqqDUNoVLNJ0VSlBxXTkzS2YM6aaO-nBI=mo,"excelente para principiantes, no sé si para avanzados también, pero en los personal, he aprendido a desarrollar web de manera muy eficiente, solo hay que poner en práctica lo aprendido.",5,0,3.122,2023-04-09 04:00:31,,,3.122,es,POS,excelente para principiantes se si para avanzados tambien pero en los personal aprendido desarrollar web de manera muy eficiente solo hay que poner en practica lo aprendido,avatar,person
363,2eca4799-c395-4dfe-b598-71449a552cff,homero armando sivira,https://play-lh.googleusercontent.com/a/AGNmyxa4fy_T9QQ2v6SLeoVmMH2bIwi-ga6i6W9fxnxI=mo,"Porque? si la aplicación,indica 5 vidas,me da puntuacion en los ejercicios,luego si me equivoco, me dice no tienes vidas,esperar(horas 2:30)no me deja continuar Anteriormente complete todo lo de html,css.phytom,sql ,sola- mente me faltó el certificado que dan Uds ,previo pago,el cual no lo hice por no tener dinero,mi pregunta,porque en esta ocasión no me deja avanzar.espero repuesta",1,1,3.122,2023-04-09 00:27:03,,,3.122,es,NEG,porque si la aplicacionindica 5 vidasme da puntuacion en los ejerciciosluego si equivoco dice tienes vidasesperarhoras 230no deja continuar anteriormente complete todo lo de htmlcssphytomsql sola mente falto el certificado que dan uds previo pagoel cual lo hice por tener dineromi preguntaporque en esta ocasion deja avanzarespero repuesta,voting,tom
378,f356a8bd-c397-4692-8063-541d7f32bccc,LuisAlexVzla,https://play-lh.googleusercontent.com/a-/ACB-R5RJoiPj1RW_7dqCHhW19_pvKGW958bYyrHQkvTrGQ,"Muy buena app! Vas aprendiendo a modo de juego! Vas perdiendo vidas sin te vas equivocando en tu aprendizaje. Varios lenguajes, ejercicios! Modo gratis y modo pago! Pruebala que seguro te va a entretener a medida que vas aprendiendo codigo ✌🏻💻",5,0,3.122,2023-04-08 02:13:40,,,3.122,es,POS,muy buena app vas aprendiendo modo de juego vas perdiendo vidas sin te vas equivocando en tu aprendizaje varios lenguajes ejercicios modo gratis modo pago pruebala que seguro te va entretener medida que vas aprendiendo codigo,challenges,prueba
382,434aca3a-82cc-46b3-b9ae-8ef7aa89d169,Pedro Romero,https://play-lh.googleusercontent.com/a/AGNmyxZDXSEuHIILZGcRUh2ctiM9IbNmxYetFV3mYiRA=mo,"La app esta muy buena. Las tematicas son acordes y estan bien estructuradas de lo mas sencillo a lo mas complejo, sin embargo, algunas instrucciones se ven cortadas y no se puede saber que se debe escribir, por lo tanto se puerden vidas injustamente. Ya he enviado comentarios por medio de la app para reportar los inconvenientes.",3,0,3.122,2023-04-07 01:22:37,,,3.122,es,NEG,la app esta muy buena las tematicas son acordes estan bien estructuradas de lo mas sencillo lo mas complejo sin embargo algunas instrucciones se ven cortadas se puede saber que se debe escribir por lo tanto se puerden vidas injustamente ya enviado comentarios por medio de la app para reportar los inconvenientes,points system,estructura
385,8047b372-7136-4138-ae1b-72014f811708,Ana Céspedes,https://play-lh.googleusercontent.com/a/AGNmyxZLUMqZQab2dmXmQ3dWR9UFt2uXQT7IzvDd0Vxu=mo,"Conseguir vidas es bastante complicado y toma mucho tiempo, podrían incluir la opción de ver anuncios para conseguir vidas.",5,0,3.122,2023-04-06 21:23:43,,,3.122,es,NEG,conseguir vidas es bastante complicado toma mucho tiempo podrian incluir la opcion de ver anuncios para conseguir vidas,voting,tom
386,fd2b6f89-3878-410b-ad8d-eda8eacecfd7,Mike Fox,https://play-lh.googleusercontent.com/a-/ACB-R5TEipYoMWfFCdwXW4uo6LvxeFEgNZAfWsy8mi7FHA,Me ha servido mucho para mejorar en mis estudios,5,1,,2023-04-06 18:44:23,,,,es,POS,ha servido mucho para mejorar en mis estudios,boosters,mejora
390,1d971789-6f6d-4461-9e55-087ed6fbfc6f,luis daniel Velazquez,https://play-lh.googleusercontent.com/a/AGNmyxbdl9B8kVmKAclasPbg8VeBIGAByxaqvR3gc4WB=mo,"Cada que terminó una lección la pantalla se queda en ""calculando bonificación"" y se traba la app, tengo que volver hacer la lección. 😑 Sololearn es mejor la Netflix",1,0,3.122,2023-04-06 18:26:28,,,3.122,es,NEG,cada que termino una leccion la pantalla se queda en calculando bonificacion se traba la app tengo que volver hacer la leccion sololearn es mejor la netflix,daily streaks,bonificacion
400,63f43975-af28-494f-80fa-c478ddc55602,Mariana Hernandez Gom,https://play-lh.googleusercontent.com/a/AGNmyxYvOZsJEVYTIuE8l8H5ViGCNMCiFkBOo6KyR0XL=mo,"Últimamente falla muchísimo, pones una respuesta correcta, la marca incorrecta y cuando le pides mostrar solución es exactamente la misma respuesta, y al terminar las lecciones aunque si tengas internet te marca estado sin conexión y no toma en cuenta tu progreso, así que tienes que repetir varias veces la misma lección sin necesidad y te hace perder tus rachas",2,1,3.122,2023-04-06 01:43:09,,,3.122,es,NEG,ultimamente falla muchisimo pones una respuesta correcta la marca incorrecta cuando le pides mostrar solucion es exactamente la misma respuesta al terminar las lecciones aunque si tengas internet te marca estado sin conexion toma en cuenta tu progreso asi que tienes que repetir varias veces la misma leccion sin necesidad te hace perder tus rachas,"strike habit/competition, social discovery, win states, voting","racha, conexion, estad, tom"
437,c5db91f9-9d66-4916-9892-4d15913688ad,El cara de Bondiales33,https://play-lh.googleusercontent.com/a-/ACB-R5Skbj-SnAjJ9KAd8_DNgae1uWg-j6M-8PbgGlhd0g,"Muy buena, solamente que hay algunas cosas por mejorar pero en lo escencial es muy buena.",5,0,3.122,2023-04-02 14:06:36,,,3.122,es,POS,muy buena solamente que hay algunas cosas por mejorar pero en lo escencial es muy buena,boosters,mejora
