Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
3160,d9ab9f77-6b02-4fbf-8199-64ad63b44303,sam ronaldito,https://play-lh.googleusercontent.com/a-/ACB-R5TVTYZTXlx7JgoUvhLz2yawORvwPETb8g0uFQVaoc8,"Prácticamente me orillaron a instalarla porque yo tenía la de solo Python, la cual era mucho más amigable y no me pedía a cada rato instalar la versión de paga. Perdí todo mi avance y no me deja realizar todas las prácticas si no pago forzosamente. Es una lástima!",1,5,4.17.1,2022-04-21 01:23:50,"Hey,
Thanks for your feedback!
Please be informed that the separate apps are depreciated. We recommend switching to the all-in-one version of the Sololearn app, which features more lessons and a better learning experience. For more information, please contact us at info@sololearn.com

Have a nice day!",2022-04-22 10:28:57,4.17.1,es,NEG,practicamente orillaron instalarla porque yo tenia la de solo python la cual era mucho mas amigable pedia cada rato instalar la version de paga perdi todo mi avance deja realizar todas las practicas si pago forzosamente es una lastima,daily streaks,dia
3677,2f0ee245-723d-49fe-bfbd-67eeb8bdc612,Daniel Garcia.,https://play-lh.googleusercontent.com/a-/ACB-R5RVTM26F-M2n6laOSejqi6pU283knKaGYMOBOkJ,Tengo un galaxy a 32 y estoy en el curso de python estructura de datos y cuando entro a la primera lección la app me saca directamente,5,3,4.14.2,2022-03-08 08:20:44,,,4.14.2,es,NEG,tengo un galaxy 32 estoy en el curso de python estructura de datos cuando entro la primera leccion la app saca directamente,points system,estructura
3763,fb563fff-4a14-4187-b976-a05c105ca7e0,Lucio Bartolome Limardo,https://play-lh.googleusercontent.com/a-/ACB-R5Q19IiBhM7kFV0LQmgPY4nirw5_xrAiJVjunoQFhw,"el segundo ejercicio de python for begginer Rellena los espacios para generar el resultado de sumar 42 a 29 y multiplicar la suma por 99 _((_+29)*_) Abajo te da las opciones Print ++ out ** 42 99 Yo resolví así print((42+29)*99 Y me respondió que estaba mal, entonces use los bits y me resolvió algo así ++((**+29)*out) Creo q es un error en la app, pero x lo demás me parece excelente",3,4,4.13.0,2022-02-28 16:41:05,Hello! Thanks for your feedback! We are sorry for the inconvenience! Please send more detailed information to us at info@sololearn.com so that we can help resolve the issue. Looking forward to hearing from you!,2022-03-03 14:28:38,4.13.0,es,NEU,el segundo ejercicio de python begginer rellena los espacios para generar el resultado de sumar 42 29 multiplicar la suma por 99 __29_ abajo te da las opciones print 42 99 yo resolvi asi print422999 respondio que estaba mal entonces use los bits resolvio algo asi 29out creo q es un error en la app pero x lo demas parece excelente,win states,resultad
4400,712f9a17-c74c-44c4-819f-9d1ddac3d537,Ignasi Pujol Aguilera,https://play-lh.googleusercontent.com/a/AGNmyxa5V8j6XtnKaO5Ax11RH35qVNKgDiKJg5v_CXFNvxE=mo,"Muy buena app, necesitaba aprender C++ y Python y ha sido muy sencillo ya que está todo muy bien estructurado y explicado. Lástima que el curso de machine learning sólo esté en inglés...",5,2,4.10.0,2021-12-31 20:23:13,,,4.10.0,es,POS,muy buena app necesitaba aprender c python ha sido muy sencillo ya que esta todo muy bien estructurado explicado lastima que el curso de machine learning solo este en ingles,points system,estructura
4802,b8821e9a-7de3-4aa7-aa97-ec5c63c0921d,_lulxl,https://play-lh.googleusercontent.com/a-/ACB-R5TuK2wo3Cd2OUVDGYOKppYE29XtHzWrpM2mq94mdw,"Nunca me atrajo el estudiar a excepción de todo lo que trate sobre programación y robótica. Siempre quise aprender Java y Python y nunca pense que lo haría de una manera tan fácil y sencilla. Lo mejor de todo es cuando te dan los ejemplos, a mi eso me sirve porque hay veces que algunas palabras no las entiendo y gracias al ejemplo lo logro. Se merece las cinco estrellas, muy recomendada a todo aquel que le interese comenzar en el mundo de la programación.",5,0,2.5.5,2021-11-14 14:04:43,,,2.5.5,es,POS,nunca atrajo el estudiar excepcion de todo lo que trate sobre programacion robotica siempre quise aprender java python nunca pense que lo haria de una manera tan facil sencilla lo mejor de todo es cuando te dan los ejemplos mi eso sirve porque hay veces que algunas palabras las entiendo gracias al ejemplo lo logro se merece las cinco estrellas muy recomendada todo aquel que le interese comenzar en el mundo de la programacion,daily streaks,dia
5053,9440e832-f589-4425-b30d-3fa763faf1c7,Jesús Alejandro Cjuno Pacheco,https://play-lh.googleusercontent.com/a-/ACB-R5TEtUKJAQpo-ZHj2QznNZ4mlsi9ZRbG6ZU16a605DE,"Definitivamente, muy buena app. La recomiendo con todo. No sabia nada de programacion y en un dia ya se las bases del html y python",5,0,4.8.9,2021-10-15 09:13:30,,,4.8.9,es,POS,definitivamente muy buena app la recomiendo con todo sabia nada de programacion en un dia ya se las bases del html python,daily streaks,dia
5482,754bc1c0-0750-439c-9788-1d6446686f73,Andrés Montoya Da Silva,https://play-lh.googleusercontent.com/a-/ACB-R5R3VmVAX1s7DZyDz-pFhbFIkc4nE4MCMJdV7FaoIQ,Excelente para iniciarse en los lenguajes de programación. Sus proyectos y tareas son lo mejor. Esperamos que agreguen más cursos de python,5,0,,2021-08-26 21:11:14,,,,es,POS,excelente para iniciarse en los lenguajes de programacion sus proyectos tareas son lo mejor esperamos que agreguen mas cursos de python,"challenges, visual grave","tarea, area"
6223,a16752d4-7681-4771-aa6e-f6c2338bb75f,Victor Pendola,https://play-lh.googleusercontent.com/a-/ACB-R5Tx2a5utqjqgXeEHSjB34XqM_BeHv_7ejL6ssa10g,Me pareció muy buena la app hasta ahora y además tiene la posibilidad de darte un certificado digital. La vengo usando hace unos días y estoy aprendiendo y practicando mucho sobre Python.,5,1,4.7.3,2021-05-30 18:53:36,,,4.7.3,es,POS,parecio muy buena la app hasta ahora ademas tiene la posibilidad de darte un certificado digital la vengo usando hace unos dias estoy aprendiendo practicando mucho sobre python,daily streaks,dia
6306,eaf0f924-21b6-4828-b530-9d7c75451a27,Zuriel Dambolena,https://play-lh.googleusercontent.com/a/AGNmyxZ3_SXLfbBqexGWfxZwPTkhkZJN6u7VjlipZaA=mo,"Genial, estoy estudiando Python, Javascript y C++, aunque me gustaría que se pudiese descargar las lecciones o desbloquear las prácticas, que cueste likes, Exp o que se yo.",5,1,4.7.1,2021-05-19 18:33:39,,,4.7.1,es,NEU,genial estoy estudiando python javascript c aunque gustaria que se pudiese descargar las lecciones desbloquear las practicas que cueste likes exp que se yo,daily streaks,dia
6599,41d16756-45f7-4d09-87d5-113c9ad1859d,Cesar Ivan,https://play-lh.googleusercontent.com/a-/ACB-R5QxDz8QpIc3B-xfyEXly83m5vMIgil5rcPh9dsX4w,"Es una aplicación bastante versatil a la hora de aprender un lenguaje de programación importante como por ejemplo Python. Además, la aplicación se adapta al aprendizaje de cero conocimiento a experto en cada lenguaje. Y permite interactuar con otras personas, y su interfaz es fácil de entender y usar.",5,0,4.1.1,2021-04-16 03:03:06,,,4.1.1,es,POS,es una aplicacion bastante versatil la hora de aprender un lenguaje de programacion importante como por ejemplo python ademas la aplicacion se adapta al aprendizaje de cero conocimiento experto en cada lenguaje permite interactuar con otras personas su interfaz es facil de entender usar,"avatar, status quo sloth","person, person"
6667,c278a452-523c-4bdb-9495-f4b8bf4b1596,Bella Princesita!,https://play-lh.googleusercontent.com/a/AGNmyxZB5KOBBIhEVZpWcMn_GByvB-Hz3PATTDdcCL5d=mo,Muy buena app lo único malo que le encuentro es que su intérprete da error aún que el código este bien puede ser por qué usa una versión de Python vieja,4,0,,2021-04-08 17:17:43,,,,es,NEG,muy buena app lo unico malo que le encuentro es que su interprete da error aun que el codigo este bien puede ser por que usa una version de python vieja,social discovery,encuentro
7584,8d182248-9b1d-4c28-a6b7-3d6e89188a19,Lauta Base,https://play-lh.googleusercontent.com/a-/ACB-R5TyT4Ofzc5nobgkcrNxGT5YmGau62DQ5FvYabtr6Q,"En Python, en estructuras de control, en el proyecto de fin de modulo(FizzBuzz) el codigo ya esta hecho, y no hay nada para hacer practicamemte",4,2,4.2.0,2020-12-24 13:55:09,,,4.2.0,es,NEU,en python en estructuras de control en el proyecto de fin de modulofizzbuzz el codigo ya esta hecho hay nada para hacer practicamemte,points system,estructura
8316,3948ef69-7b2b-43b4-a85b-13b2f19493cb,Gabriel Martinez,https://play-lh.googleusercontent.com/a-/ACB-R5QdaYpzjkUZYYB2x-O5XIxggIGT1sNIdLl4e5m9Mw,"Estoy muy satisfecho con esta aplicacion la verdad, aunque tengo un problema con esta y es que en el curso de python, en la parte se excepciones y archivos hay un ejercicio o prueba que no entiendo bien se trata de hacer un código para títulos de libro, en esa pregunta supuestamente te dan archivo txt para desarrollar el código, el problema es que ni puedo ver el archivo asi que no puedo hacer ese ejercicio, la verdad me gustaria que hubiera una seccion de comentarios en esos ejercicios que pone",3,22,4.0.1,2020-10-24 02:52:16,"Thanks for your feedback. We work tirelessly to improve our content, platform, and services by listening to and responding to members of our community. We value every piece of feedback we get and we love to hear ways to make SoloLearn a better place for coders. Your suggestions have been forwarded to the Product team for consideration.",2020-10-28 07:48:36,4.0.1,es,NEG,estoy muy satisfecho con esta aplicacion la verdad aunque tengo un problema con esta es que en el curso de python en la parte se excepciones archivos hay un ejercicio prueba que entiendo bien se trata de hacer un codigo para titulos de libro en esa pregunta supuestamente te dan archivo txt para desarrollar el codigo el problema es que ni puedo ver el archivo asi que puedo hacer ese ejercicio la verdad gustaria que hubiera una seccion de comentarios en esos ejercicios que pone,challenges,prueba
9637,cae7056e-971f-40b6-8c25-489336ac3e74,platon ki,https://play-lh.googleusercontent.com/a-/ACB-R5TUJJ7SklwB-zHXxxIczbSloJXXScIRC0K1l_8d,"Llevo años tirando de esta aplicación para aprender lo básico de cada lenguaje nuevo en el que quiera desarrollarme. Empeze por python, c++ y ahora con php. Lo único que me encantaría que pusieran es asm, fuera de este gusto personal es magnífica.",5,0,3.4.8,2020-08-08 15:35:05,,,3.4.8,es,POS,llevo anos tirando de esta aplicacion para aprender lo basico de cada lenguaje nuevo en el que quiera desarrollarme empeze por python c ahora con php lo unico que encantaria que pusieran es asm fuera de este gusto personal es magnifica,"avatar, status quo sloth","person, person"
9683,784e4dcf-315e-45eb-bcfa-90e3fb7f7419,Rącsø,https://play-lh.googleusercontent.com/a-/ACB-R5SbQp3DZOHqYZzDp8POo5P_hppSa9yUmejaFYt_GA,"Estaba tan emocionado, iba a la mitad de ""estructuras de control"" en Python 3, cuando ya no pude seguir avanzando, me dice que necesito comprar la versión Pro... una lástima.",1,5,3.4.7,2020-08-06 07:42:25,"Hi Oscar,

We are sorry for the inconvenience, we'd like to inform you that all courses are free of charge.
Please contact us via info@sololearn.com so we can check what is wrong.",2020-08-06 08:16:48,3.4.7,es,NEG,estaba tan emocionado iba la mitad de estructuras de control en python 3 cuando ya pude seguir avanzando dice que necesito comprar la version pro una lastima,points system,estructura
12614,0839e529-76c0-490b-945a-267d1e2c5c28,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hasta ahora me parece excelente, aún no termino el curso de python pero cada vez que avanzo un módulo me siento motivada a continuar, las pequeñas pruebas después de cada lección ponen a trabajar a mente.",5,1,3.2.2,2020-03-31 02:16:14,,,3.2.2,es,POS,hasta ahora parece excelente aun termino el curso de python pero cada vez que avanzo un modulo siento motivada continuar las pequenas pruebas despues de cada leccion ponen trabajar mente,"challenges, last mile drive","prueba, motiv"
14990,c3ed0ab3-3517-44c9-8559-baa9a8c21fb2,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Estoy haciendo python desde hace unos meses y concluyo que es excelente para avanzar en el aprendizaje, aunque no podemos limitarnos en ""depender"" solamente de esta aplicación, es necesario acompañar con videos de Youtube y otros medios.. Por otra parte, con relación a las publicidades, LOS FELICITO! Se presentan cuando termino de estudiar un tema y no en medio de mi concentración.. además hacen referencia a otros cursos, invitandome a seguir estudiando.. Solo quería decir MUCHAS GRACIAS!!",5,19,3.1,2019-12-23 17:03:22,,,3.1,es,POS,estoy haciendo python desde hace unos meses concluyo que es excelente para avanzar en el aprendizaje aunque podemos limitarnos en depender solamente de esta aplicacion es necesario acompanar con videos de youtube otros medios por otra parte con relacion las publicidades los felicito se presentan cuando termino de estudiar un tema en medio de mi concentracion ademas hacen referencia otros cursos invitandome seguir estudiando solo queria decir muchas gracias,daily streaks,dia
15245,a7dcb025-69af-4820-863d-620836366f57,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy dura para aprender en pocos días lo básico y intermedio de python,5,0,,2019-12-16 01:48:16,,,,es,NEG,muy dura para aprender en pocos dias lo basico intermedio de python,daily streaks,dia
15374,b73b8461-4daa-4de9-bd68-877045bd259f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Entre para aprender a programar en Python y me encantó. Me parece ordenado, completo, y tiene un giro divertido que es competir contra otras personas! Si bien las preguntas de selección múltiple son sencillas y daria gusto tener más ejercicios prácticos, también es un muy buen complemento a cualquier libro o curso que estés tomando sobre programación. Es un curso en español y fácil de entender, algo difícil de encontrar! Me queda muchas cosas aún que probar y no puedo esperar a hacerlo!",5,74,3.0.3,2019-12-06 19:03:56,,,3.0.3,es,POS,entre para aprender programar en python encanto parece ordenado completo tiene un giro divertido que es competir contra otras personas si bien las preguntas de seleccion multiple son sencillas daria gusto tener mas ejercicios practicos tambien es un muy buen complemento cualquier libro curso que estes tomando sobre programacion es un curso en espanol facil de entender algo dificil de encontrar queda muchas cosas aun que probar puedo esperar hacerlo,"avatar, voting, status quo sloth","person, elecc, tom, person"
17194,d2af901b-58e3-4190-b37c-946f83a56ed9,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy bueno, te enseña mucho acerca de la teoría y funciones de Python... Primordial para aprender a codificar y diseñar algoritmos.",4,0,2.6.2,2019-09-02 06:59:19,,,2.6.2,es,POS,muy bueno te ensena mucho acerca de la teoria funciones de python primordial para aprender codificar disenar algoritmos,daily streaks,dia
17906,9d465d41-c1c3-4a9a-962a-e81577d1efd3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente, sólo acotar que me gustaría, y seguro que a otros también, que Kotlin tuviera un curso como ocurre con Java, C# y Python. Revisar que se cuelga cuándo trato de cambiar el avatar de mi perfil y creo que está relacionado con que accedí con mi cuenta de gmail.",4,0,2.5.5,2019-07-31 14:06:35,,,2.5.5,es,NEU,excelente solo acotar que gustaria seguro que otros tambien que kotlin tuviera un curso como ocurre con java c python revisar que se cuelga cuando trato de cambiar el avatar de mi perfil creo que esta relacionado con que accedi con mi cuenta de gmail,avatar,avatar
18027,81e1e141-ff05-445b-a2bf-a337317a694a,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Me ha cambiado la vida academica, he pasado de ser el que suspedia todo a ser motivo de que hablar de mis profesores de programacion (para bien), paginas web de 50 lineas hacia antes de conocerla... ahora he hecho un asistente personal con Python! Me gustaria que profundizasen mas pero así esta mas que bien. Le daria 7 estrellas si fuera posible",5,0,2.5.5,2019-07-25 04:29:14,,,2.5.5,es,POS,ha cambiado la vida academica pasado de ser el que suspedia todo ser motivo de que hablar de mis profesores de programacion para bien paginas web de 50 lineas hacia antes de conocerla ahora hecho un asistente personal con python gustaria que profundizasen mas pero asi esta mas que bien le daria 7 estrellas si fuera posible,"daily streaks, last mile drive, avatar, status quo sloth","dia, motiv, person, person"
19865,700af3d5-6f7d-4ff9-9324-c120f8824aea,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Me encanta. La he reconendado a varias personas ya. Llevo 3 días con el curso de Python y la verdad que las lecciones están muy bien sintetizadas con ejercicios prácticos a cada lección. Se hace entretenido el tener nivel y poder desafiar a otros. También parece haber una comunidad bastante activa, aunque aún no me he paseado por los foros o comentarios.",5,5,2.5.5,2019-05-06 19:26:08,,,2.5.5,es,POS,encanta la reconendado varias personas ya llevo 3 dias con el curso de python la verdad que las lecciones estan muy bien sintetizadas con ejercicios practicos cada leccion se hace entretenido el tener nivel poder desafiar otros tambien parece haber una comunidad bastante activa aunque aun paseado por los foros comentarios,"daily streaks, avatar, status quo sloth","dia, person, person"
20008,c141ed3d-56ed-4ae6-a473-db6a46d71bb5,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Descargue un par de app para tomar un curso de Python y me quede con SoloLearn. 1) Esta bien traducida al español, 2) Las lecciones estan bien organizadas, 3) Los conceptos se explican de manera sencilla y resumida, 4) Intercala teoria con practica, 5) Podemos probar y guardar nuestro propio codigo, 6) Hay gran cantidad de material y ejemplos de otros usuarios, 7) Tiene desafios q nos permiten jugar contra otros usuario y unas cuantas otras caracteristicas q todavía no llegue a probar. Excelente",5,7,2.5.5,2019-05-01 15:14:43,,,2.5.5,es,POS,descargue un par de app para tomar un curso de python quede con sololearn 1 esta bien traducida al espanol 2 las lecciones estan bien organizadas 3 los conceptos se explican de manera sencilla resumida 4 intercala teoria con practica 5 podemos probar guardar nuestro propio codigo 6 hay gran cantidad de material ejemplos de otros usuarios 7 tiene desafios q nos permiten jugar contra otros usuario unas cuantas otras caracteristicas q todavia llegue probar excelente,"strike habit/competition, challenges, voting","desafio, desafio, tom"
20598,1847c36a-2b8a-4b61-8cd1-d13aa550320d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"muy buena explicando, y ayuda mucho los comentarios de personas que hacen el mismo curso, mi experiencia en python en esta app.",4,0,2.5.3,2019-04-10 23:43:32,,,2.5.3,es,POS,muy buena explicando ayuda mucho los comentarios de personas que hacen el mismo curso mi experiencia en python en esta app,"avatar, status quo sloth","person, person"
22235,b286021f-7ae7-4332-aac2-f13a46a407a3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ustedes han hecho un grandioso trabajo con esta app, sus cursos son completos, en especial Python, y si le dan buen soporte con una comunidad extensa para competir y/o aprender, una cosa buena muy específica que le veo es que los cursos que ya comenzaste los puedes continuar offline, pero me gustaría que tradujeran a español el curso de C o que agreguen el de kotlin 😀👍👍",4,0,,2019-02-09 22:49:24,,,,es,POS,ustedes han hecho un grandioso trabajo con esta app sus cursos son completos en especial python si le dan buen soporte con una comunidad extensa para competir yo aprender una cosa buena muy especifica que le veo es que los cursos que ya comenzaste los puedes continuar offline pero gustaria que tradujeran espanol el curso de c que agreguen el de kotlin,boosters,special
22533,a7d36561-e1b9-4cde-b77f-0682d588a7f1,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yo sabia algo de Python y me ha servido para mejorar,5,0,2.4.8,2019-01-25 20:25:04,,,2.4.8,es,POS,yo sabia algo de python ha servido para mejorar,boosters,mejora
